"etuus";"vuosi";"aikatyyppi";"viikko";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated";"saapuneet_hakemukset_kumu"
"Työttömyysturva";"2022";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"4785";"2023/11/21 09:43:32";"260215"
"Työttömyysturva";"2022";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"6301";"2023/11/21 09:43:32";"266516"
"Työttömyysturva";"2022";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"5412";"2023/11/21 09:43:32";"271928"
"Työttömyysturva";"2022";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"6211";"2023/11/21 09:43:32";"278139"
"Työttömyysturva";"2022";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"5476";"2023/11/21 09:43:32";"283615"
"Työttömyysturva";"2022";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"5797";"2023/11/21 09:43:32";"289412"
"Työttömyysturva";"2022";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"6361";"2023/11/21 09:43:32";"295773"
"Työttömyysturva";"2022";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"5679";"2023/11/21 09:43:32";"301452"
"Työttömyysturva";"2022";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"8983";"2023/11/21 09:43:32";"310435"
"Työttömyysturva";"2022";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"6085";"2023/11/21 09:43:32";"316520"
"Työttömyysturva";"2023";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"7916";"2023/11/21 09:43:32";"7916"
"Työttömyysturva";"2023";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"7096";"2023/11/21 09:43:32";"15012"
"Työttömyysturva";"2023";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"6375";"2023/11/21 09:43:32";"21387"
"Työttömyysturva";"2023";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"5885";"2023/11/21 09:43:32";"27272"
"Työttömyysturva";"2023";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"7706";"2023/11/21 09:43:32";"34978"
"Työttömyysturva";"2023";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"6427";"2023/11/21 09:43:32";"41405"
"Työttömyysturva";"2023";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"5998";"2023/11/21 09:43:32";"47403"
"Työttömyysturva";"2023";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"5213";"2023/11/21 09:43:32";"52616"
"Työttömyysturva";"2023";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"5942";"2023/11/21 09:43:32";"58558"
"Työttömyysturva";"2023";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"4929";"2023/11/21 09:43:32";"63487"
"Työttömyysturva";"2023";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"5828";"2023/11/21 09:43:32";"69315"
"Työttömyysturva";"2023";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"4986";"2023/11/21 09:43:32";"74301"
"Työttömyysturva";"2023";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"5659";"2023/11/21 09:43:32";"79960"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"7510";"2023/11/21 09:43:32";"87470"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"4661";"2023/11/21 09:43:32";"92131"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"4871";"2023/11/21 09:43:32";"97002"
"Työttömyysturva";"2023";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"4882";"2023/11/21 09:43:32";"101884"
"Työttömyysturva";"2023";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"4322";"2023/11/21 09:43:32";"106206"
"Työttömyysturva";"2023";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"4411";"2023/11/21 09:43:32";"110617"
"Työttömyysturva";"2023";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"5333";"2023/11/21 09:43:32";"115950"
"Työttömyysturva";"2023";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"4662";"2023/11/21 09:43:32";"120612"
"Työttömyysturva";"2023";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"6222";"2023/11/21 09:43:32";"126834"
"Työttömyysturva";"2023";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"6683";"2023/11/21 09:43:32";"133517"
"Työttömyysturva";"2023";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"6041";"2023/11/21 09:43:32";"139558"
"Työttömyysturva";"2023";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"6331";"2023/11/21 09:43:32";"145889"
"Työttömyysturva";"2023";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"5906";"2023/11/21 09:43:32";"151795"
"Työttömyysturva";"2023";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"5634";"2023/11/21 09:43:32";"157429"
"Työttömyysturva";"2023";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"5006";"2023/11/21 09:43:32";"162435"
"Työttömyysturva";"2023";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"4965";"2023/11/21 09:43:32";"167400"
"Työttömyysturva";"2023";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"4665";"2023/11/21 09:43:32";"172065"
"Työttömyysturva";"2023";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"5134";"2023/11/21 09:43:32";"177199"
"Työttömyysturva";"2023";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"4898";"2023/11/21 09:43:32";"182097"
"Työttömyysturva";"2023";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"5115";"2023/11/21 09:43:32";"187212"
"Työttömyysturva";"2023";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"5640";"2023/11/21 09:43:32";"192852"
"Työttömyysturva";"2023";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"8327";"2023/11/21 09:43:32";"201179"
"Työttömyysturva";"2023";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"6245";"2023/11/21 09:43:32";"207424"
"Työttömyysturva";"2023";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"5802";"2023/11/21 09:43:32";"213226"
"Työttömyysturva";"2023";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"6133";"2023/11/21 09:43:32";"219359"
"Työttömyysturva";"2023";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"5978";"2023/11/21 09:43:32";"225337"
"Työttömyysturva";"2023";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"5817";"2023/11/21 09:43:32";"231154"
"Työttömyysturva";"2023";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"6170";"2023/11/21 09:43:32";"237324"
"Työttömyysturva";"2023";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"5740";"2023/11/21 09:43:32";"243064"
"Työttömyysturva";"2023";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"5415";"2023/11/21 09:43:32";"248479"
"Työttömyysturva";"2023";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"7318";"2023/11/21 09:43:32";"255797"
"Työttömyysturva";"2023";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"6948";"2023/11/21 09:43:32";"262745"
"Työttömyysturva";"2023";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"5990";"2023/11/21 09:43:32";"268735"
"Yleinen asumistuki";"2019";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"12785";"2023/11/21 09:43:32";"12785"
"Yleinen asumistuki";"2019";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"14586";"2023/11/21 09:43:32";"27371"
"Yleinen asumistuki";"2019";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"12871";"2023/11/21 09:43:32";"40242"
"Yleinen asumistuki";"2019";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"9284";"2023/11/21 09:43:32";"49526"
"Yleinen asumistuki";"2019";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"10884";"2023/11/21 09:43:32";"60410"
"Yleinen asumistuki";"2019";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"13947";"2023/11/21 09:43:32";"74357"
"Yleinen asumistuki";"2019";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"13138";"2023/11/21 09:43:32";"87495"
"Yleinen asumistuki";"2019";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"8916";"2023/11/21 09:43:32";"96411"
"Yleinen asumistuki";"2019";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"10101";"2023/11/21 09:43:32";"106512"
"Yleinen asumistuki";"2019";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"13007";"2023/11/21 09:43:32";"119519"
"Yleinen asumistuki";"2019";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"12498";"2023/11/21 09:43:32";"132017"
"Yleinen asumistuki";"2019";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"8548";"2023/11/21 09:43:32";"140565"
"Yleinen asumistuki";"2019";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"9193";"2023/11/21 09:43:32";"149758"
"Yleinen asumistuki";"2019";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"12844";"2023/11/21 09:43:32";"162602"
"Yleinen asumistuki";"2019";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"11385";"2023/11/21 09:43:32";"173987"
"Yleinen asumistuki";"2019";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"7619";"2023/11/21 09:43:32";"181606"
"Yleinen asumistuki";"2019";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"7865";"2023/11/21 09:43:32";"189471"
"Yleinen asumistuki";"2019";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"9276";"2023/11/21 09:43:32";"198747"
"Yleinen asumistuki";"2019";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"15127";"2023/11/21 09:43:32";"213874"
"Yleinen asumistuki";"2019";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"13819";"2023/11/21 09:43:32";"227693"
"Yleinen asumistuki";"2019";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"9900";"2023/11/21 09:43:32";"237593"
"Yleinen asumistuki";"2019";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"10666";"2023/11/21 09:43:32";"248259"
"Yleinen asumistuki";"2019";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"14965";"2023/11/21 09:43:32";"263224"
"Yleinen asumistuki";"2019";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"15034";"2023/11/21 09:43:32";"278258"
"Yleinen asumistuki";"2019";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"8109";"2023/11/21 09:43:32";"286367"
"Yleinen asumistuki";"2019";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"11533";"2023/11/21 09:43:32";"297900"
"Yleinen asumistuki";"2019";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"18613";"2023/11/21 09:43:32";"316513"
"Yleinen asumistuki";"2019";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"19097";"2023/11/21 09:43:32";"335610"
"Yleinen asumistuki";"2019";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"13659";"2023/11/21 09:43:32";"349269"
"Yleinen asumistuki";"2019";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"10393";"2023/11/21 09:43:32";"359662"
"Yleinen asumistuki";"2019";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"15979";"2023/11/21 09:43:32";"375641"
"Yleinen asumistuki";"2019";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"21243";"2023/11/21 09:43:32";"396884"
"Yleinen asumistuki";"2019";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"21900";"2023/11/21 09:43:32";"418784"
"Yleinen asumistuki";"2019";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"13204";"2023/11/21 09:43:32";"431988"
"Yleinen asumistuki";"2019";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"15046";"2023/11/21 09:43:32";"447034"
"Yleinen asumistuki";"2019";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"18164";"2023/11/21 09:43:32";"465198"
"Yleinen asumistuki";"2019";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"16282";"2023/11/21 09:43:32";"481480"
"Yleinen asumistuki";"2019";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"10336";"2023/11/21 09:43:32";"491816"
"Yleinen asumistuki";"2019";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"10689";"2023/11/21 09:43:32";"502505"
"Yleinen asumistuki";"2019";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"15249";"2023/11/21 09:43:32";"517754"
"Yleinen asumistuki";"2019";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"12481";"2023/11/21 09:43:32";"530235"
"Yleinen asumistuki";"2019";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"10987";"2023/11/21 09:43:32";"541222"
"Yleinen asumistuki";"2019";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"8867";"2023/11/21 09:43:32";"550089"
"Yleinen asumistuki";"2019";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"10502";"2023/11/21 09:43:32";"560591"
"Yleinen asumistuki";"2019";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"11955";"2023/11/21 09:43:32";"572546"
"Yleinen asumistuki";"2019";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"13749";"2023/11/21 09:43:32";"586295"
"Yleinen asumistuki";"2019";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"8407";"2023/11/21 09:43:32";"594702"
"Yleinen asumistuki";"2019";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"9441";"2023/11/21 09:43:32";"604143"
"Yleinen asumistuki";"2019";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"12766";"2023/11/21 09:43:32";"616909"
"Yleinen asumistuki";"2019";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"16061";"2023/11/21 09:43:32";"632970"
"Yleinen asumistuki";"2019";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"10400";"2023/11/21 09:43:32";"643370"
"Yleinen asumistuki";"2019";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"5883";"2023/11/21 09:43:32";"649253"
"Yleinen asumistuki";"2020";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"12792";"2023/11/21 09:43:32";"12792"
"Yleinen asumistuki";"2020";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"16019";"2023/11/21 09:43:32";"28811"
"Yleinen asumistuki";"2020";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"14846";"2023/11/21 09:43:32";"43657"
"Yleinen asumistuki";"2020";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"9825";"2023/11/21 09:43:32";"53482"
"Yleinen asumistuki";"2020";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"11509";"2023/11/21 09:43:32";"64991"
"Yleinen asumistuki";"2020";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"14706";"2023/11/21 09:43:32";"79697"
"Yleinen asumistuki";"2020";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"12944";"2023/11/21 09:43:32";"92641"
"Yleinen asumistuki";"2020";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"9521";"2023/11/21 09:43:32";"102162"
"Yleinen asumistuki";"2020";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"10345";"2023/11/21 09:43:32";"112507"
"Yleinen asumistuki";"2020";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"13398";"2023/11/21 09:43:32";"125905"
"Yleinen asumistuki";"2020";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"12586";"2023/11/21 09:43:32";"138491"
"Yleinen asumistuki";"2020";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"11261";"2023/11/21 09:43:32";"149752"
"Yleinen asumistuki";"2020";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"13581";"2023/11/21 09:43:32";"163333"
"Yleinen asumistuki";"2020";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"20494";"2023/11/21 09:43:32";"183827"
"Yleinen asumistuki";"2020";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"13067";"2023/11/21 09:43:32";"196894"
"Yleinen asumistuki";"2020";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"14415";"2023/11/21 09:43:32";"211309"
"Yleinen asumistuki";"2020";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"11966";"2023/11/21 09:43:32";"223275"
"Yleinen asumistuki";"2020";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"14913";"2023/11/21 09:43:32";"238188"
"Yleinen asumistuki";"2020";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"16152";"2023/11/21 09:43:32";"254340"
"Yleinen asumistuki";"2020";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"15517";"2023/11/21 09:43:32";"269857"
"Yleinen asumistuki";"2020";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"10147";"2023/11/21 09:43:32";"280004"
"Yleinen asumistuki";"2020";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"14300";"2023/11/21 09:43:32";"294304"
"Yleinen asumistuki";"2020";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"17177";"2023/11/21 09:43:32";"311481"
"Yleinen asumistuki";"2020";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"14640";"2023/11/21 09:43:32";"326121"
"Yleinen asumistuki";"2020";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"9947";"2023/11/21 09:43:32";"336068"
"Yleinen asumistuki";"2020";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"10834";"2023/11/21 09:43:32";"346902"
"Yleinen asumistuki";"2020";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"19199";"2023/11/21 09:43:32";"366101"
"Yleinen asumistuki";"2020";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"16527";"2023/11/21 09:43:32";"382628"
"Yleinen asumistuki";"2020";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"17059";"2023/11/21 09:43:32";"399687"
"Yleinen asumistuki";"2020";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"12642";"2023/11/21 09:43:32";"412329"
"Yleinen asumistuki";"2020";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"15967";"2023/11/21 09:43:32";"428296"
"Yleinen asumistuki";"2020";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"22078";"2023/11/21 09:43:32";"450374"
"Yleinen asumistuki";"2020";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"21504";"2023/11/21 09:43:32";"471878"
"Yleinen asumistuki";"2020";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"14343";"2023/11/21 09:43:32";"486221"
"Yleinen asumistuki";"2020";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"14948";"2023/11/21 09:43:32";"501169"
"Yleinen asumistuki";"2020";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"22090";"2023/11/21 09:43:32";"523259"
"Yleinen asumistuki";"2020";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"14677";"2023/11/21 09:43:32";"537936"
"Yleinen asumistuki";"2020";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"12806";"2023/11/21 09:43:32";"550742"
"Yleinen asumistuki";"2020";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"10543";"2023/11/21 09:43:32";"561285"
"Yleinen asumistuki";"2020";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"16756";"2023/11/21 09:43:32";"578041"
"Yleinen asumistuki";"2020";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"13596";"2023/11/21 09:43:32";"591637"
"Yleinen asumistuki";"2020";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"12427";"2023/11/21 09:43:32";"604064"
"Yleinen asumistuki";"2020";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"9678";"2023/11/21 09:43:32";"613742"
"Yleinen asumistuki";"2020";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"11550";"2023/11/21 09:43:32";"625292"
"Yleinen asumistuki";"2020";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"14722";"2023/11/21 09:43:32";"640014"
"Yleinen asumistuki";"2020";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"13010";"2023/11/21 09:43:32";"653024"
"Yleinen asumistuki";"2020";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"9016";"2023/11/21 09:43:32";"662040"
"Yleinen asumistuki";"2020";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"10150";"2023/11/21 09:43:32";"672190"
"Yleinen asumistuki";"2020";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"16810";"2023/11/21 09:43:32";"689000"
"Yleinen asumistuki";"2020";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"12857";"2023/11/21 09:43:32";"701857"
"Yleinen asumistuki";"2020";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"12693";"2023/11/21 09:43:32";"714550"
"Yleinen asumistuki";"2020";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"6662";"2023/11/21 09:43:32";"721212"
"Yleinen asumistuki";"2020";"viikko";"53";"Koko Suomi";"kaikki";"kaikki";"13501";"2023/11/21 09:43:32";"734713"
"Yleinen asumistuki";"2021";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"16542";"2023/11/21 09:43:32";"16542"
"Yleinen asumistuki";"2021";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"15199";"2023/11/21 09:43:32";"31741"
"Yleinen asumistuki";"2021";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"11070";"2023/11/21 09:43:32";"42811"
"Yleinen asumistuki";"2021";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"11959";"2023/11/21 09:43:32";"54770"
"Yleinen asumistuki";"2021";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"16378";"2023/11/21 09:43:32";"71148"
"Yleinen asumistuki";"2021";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"13321";"2023/11/21 09:43:32";"84469"
"Yleinen asumistuki";"2021";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"10755";"2023/11/21 09:43:32";"95224"
"Yleinen asumistuki";"2021";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"11097";"2023/11/21 09:43:32";"106321"
"Yleinen asumistuki";"2021";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"15553";"2023/11/21 09:43:32";"121874"
"Yleinen asumistuki";"2021";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"13073";"2023/11/21 09:43:32";"134947"
"Yleinen asumistuki";"2021";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"10798";"2023/11/21 09:43:32";"145745"
"Yleinen asumistuki";"2021";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"9764";"2023/11/21 09:43:32";"155509"
"Yleinen asumistuki";"2021";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"12737";"2023/11/21 09:43:32";"168246"
"Yleinen asumistuki";"2021";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"12484";"2023/11/21 09:43:32";"180730"
"Yleinen asumistuki";"2021";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"12457";"2023/11/21 09:43:32";"193187"
"Yleinen asumistuki";"2021";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"9421";"2023/11/21 09:43:32";"202608"
"Yleinen asumistuki";"2021";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"10650";"2023/11/21 09:43:32";"213258"
"Yleinen asumistuki";"2021";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"16642";"2023/11/21 09:43:32";"229900"
"Yleinen asumistuki";"2021";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"13042";"2023/11/21 09:43:32";"242942"
"Yleinen asumistuki";"2021";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"11017";"2023/11/21 09:43:32";"253959"
"Yleinen asumistuki";"2021";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"12311";"2023/11/21 09:43:32";"266270"
"Yleinen asumistuki";"2021";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"16953";"2023/11/21 09:43:32";"283223"
"Yleinen asumistuki";"2021";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"13234";"2023/11/21 09:43:32";"296457"
"Yleinen asumistuki";"2021";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"12605";"2023/11/21 09:43:32";"309062"
"Yleinen asumistuki";"2021";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"8743";"2023/11/21 09:43:32";"317805"
"Yleinen asumistuki";"2021";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"17830";"2023/11/21 09:43:32";"335635"
"Yleinen asumistuki";"2021";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"14881";"2023/11/21 09:43:32";"350516"
"Yleinen asumistuki";"2021";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"17434";"2023/11/21 09:43:32";"367950"
"Yleinen asumistuki";"2021";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"12345";"2023/11/21 09:43:32";"380295"
"Yleinen asumistuki";"2021";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"15748";"2023/11/21 09:43:32";"396043"
"Yleinen asumistuki";"2021";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"22255";"2023/11/21 09:43:32";"418298"
"Yleinen asumistuki";"2021";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"21096";"2023/11/21 09:43:32";"439394"
"Yleinen asumistuki";"2021";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"14413";"2023/11/21 09:43:32";"453807"
"Yleinen asumistuki";"2021";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"14371";"2023/11/21 09:43:32";"468178"
"Yleinen asumistuki";"2021";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"22556";"2023/11/21 09:43:32";"490734"
"Yleinen asumistuki";"2021";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"14268";"2023/11/21 09:43:32";"505002"
"Yleinen asumistuki";"2021";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"13537";"2023/11/21 09:43:32";"518539"
"Yleinen asumistuki";"2021";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"10252";"2023/11/21 09:43:32";"528791"
"Yleinen asumistuki";"2021";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"16420";"2023/11/21 09:43:32";"545211"
"Yleinen asumistuki";"2021";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"13147";"2023/11/21 09:43:32";"558358"
"Yleinen asumistuki";"2021";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"12438";"2023/11/21 09:43:32";"570796"
"Yleinen asumistuki";"2021";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"8993";"2023/11/21 09:43:32";"579789"
"Yleinen asumistuki";"2021";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"11131";"2023/11/21 09:43:32";"590920"
"Yleinen asumistuki";"2021";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"14523";"2023/11/21 09:43:32";"605443"
"Yleinen asumistuki";"2021";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"11856";"2023/11/21 09:43:32";"617299"
