"etuus";"vuosi";"aikatyyppi";"viikko";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"25-34";"miehet";"1206";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"35-44";"miehet";"857";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"45-54";"miehet";"720";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"yli 54";"miehet";"504";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"18-24";"miehet";"3908";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"25-34";"miehet";"3908";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"35-44";"miehet";"2612";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"45-54";"miehet";"1898";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"yli 54";"miehet";"1336";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"18-24";"miehet";"850";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"25-34";"miehet";"850";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"35-44";"miehet";"487";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"45-54";"miehet";"425";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"yli 54";"miehet";"290";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"18-24";"miehet";"1004";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"25-34";"miehet";"1004";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"35-44";"miehet";"592";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"45-54";"miehet";"505";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"yli 54";"miehet";"384";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"18-24";"miehet";"1142";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"25-34";"miehet";"1142";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"35-44";"miehet";"818";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"45-54";"miehet";"619";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"yli 54";"miehet";"478";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"18-24";"naiset";"1249";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"25-34";"naiset";"1249";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"35-44";"naiset";"913";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"45-54";"naiset";"773";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"14";"Koko Suomi";"yli 54";"naiset";"563";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"18-24";"naiset";"4453";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"25-34";"naiset";"4453";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"35-44";"naiset";"2905";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"45-54";"naiset";"2233";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"14";"Koko Suomi";"yli 54";"naiset";"1602";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"18-24";"naiset";"771";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"25-34";"naiset";"771";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"35-44";"naiset";"552";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"45-54";"naiset";"395";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"14";"Koko Suomi";"yli 54";"naiset";"302";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"18-24";"naiset";"925";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"25-34";"naiset";"925";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"35-44";"naiset";"700";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"45-54";"naiset";"500";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"14";"Koko Suomi";"yli 54";"naiset";"403";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"18-24";"naiset";"1063";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"25-34";"naiset";"1063";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"35-44";"naiset";"910";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"45-54";"naiset";"681";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"14";"Koko Suomi";"yli 54";"naiset";"574";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"18-24";"kaikki";"1618";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"25-34";"kaikki";"1618";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"35-44";"kaikki";"1117";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"45-54";"kaikki";"981";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"yli 54";"kaikki";"611";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"18-24";"kaikki";"6719";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"25-34";"kaikki";"6719";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"35-44";"kaikki";"4264";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"45-54";"kaikki";"3339";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"yli 54";"kaikki";"2354";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"18-24";"kaikki";"1529";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"25-34";"kaikki";"1529";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"35-44";"kaikki";"999";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"45-54";"kaikki";"749";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"yli 54";"kaikki";"546";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"18-24";"kaikki";"2195";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"25-34";"kaikki";"2195";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"35-44";"kaikki";"1539";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"45-54";"kaikki";"1202";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"yli 54";"kaikki";"965";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"18-24";"kaikki";"1435";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"25-34";"kaikki";"1435";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"35-44";"kaikki";"958";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"45-54";"kaikki";"750";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"yli 54";"kaikki";"563";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"18-24";"miehet";"844";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"25-34";"miehet";"844";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"35-44";"miehet";"538";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"45-54";"miehet";"491";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"yli 54";"miehet";"315";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"18-24";"miehet";"3112";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"25-34";"miehet";"3112";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"35-44";"miehet";"2007";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"45-54";"miehet";"1572";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"yli 54";"miehet";"1131";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"18-24";"miehet";"844";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"25-34";"miehet";"844";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"35-44";"miehet";"512";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"45-54";"miehet";"361";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"yli 54";"miehet";"274";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"18-24";"miehet";"1114";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"25-34";"miehet";"1114";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"35-44";"miehet";"671";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"45-54";"miehet";"546";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"yli 54";"miehet";"454";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"18-24";"miehet";"738";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"25-34";"miehet";"738";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"35-44";"miehet";"457";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"45-54";"miehet";"369";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"yli 54";"miehet";"296";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"18-24";"naiset";"774";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"25-34";"naiset";"774";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"35-44";"naiset";"579";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"45-54";"naiset";"490";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"15";"Koko Suomi";"yli 54";"naiset";"296";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"18-24";"naiset";"3607";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"25-34";"naiset";"3607";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"35-44";"naiset";"2257";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"45-54";"naiset";"1767";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"15";"Koko Suomi";"yli 54";"naiset";"1223";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"18-24";"naiset";"685";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"25-34";"naiset";"685";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"35-44";"naiset";"487";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"45-54";"naiset";"388";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"15";"Koko Suomi";"yli 54";"naiset";"272";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"18-24";"naiset";"1081";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"25-34";"naiset";"1081";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"35-44";"naiset";"868";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"45-54";"naiset";"656";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"15";"Koko Suomi";"yli 54";"naiset";"511";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"18-24";"naiset";"697";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"25-34";"naiset";"697";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"35-44";"naiset";"501";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"45-54";"naiset";"381";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"15";"Koko Suomi";"yli 54";"naiset";"267";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"18-24";"kaikki";"2386";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"25-34";"kaikki";"2386";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"35-44";"kaikki";"1676";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"45-54";"kaikki";"1484";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"yli 54";"kaikki";"1041";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"18-24";"kaikki";"5550";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"25-34";"kaikki";"5550";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"35-44";"kaikki";"3793";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"45-54";"kaikki";"2915";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"yli 54";"kaikki";"2175";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"18-24";"kaikki";"1715";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"25-34";"kaikki";"1715";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"35-44";"kaikki";"1082";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"45-54";"kaikki";"818";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"yli 54";"kaikki";"574";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"18-24";"kaikki";"1238";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"25-34";"kaikki";"1238";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"35-44";"kaikki";"928";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"45-54";"kaikki";"716";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"yli 54";"kaikki";"520";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"18-24";"kaikki";"1473";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"25-34";"kaikki";"1473";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"35-44";"kaikki";"1058";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"45-54";"kaikki";"720";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"yli 54";"kaikki";"600";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"18-24";"miehet";"1227";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"25-34";"miehet";"1227";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"35-44";"miehet";"775";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"45-54";"miehet";"687";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"yli 54";"miehet";"484";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"18-24";"miehet";"2645";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"25-34";"miehet";"2645";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"35-44";"miehet";"1841";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"45-54";"miehet";"1448";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"yli 54";"miehet";"1017";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"18-24";"miehet";"918";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"25-34";"miehet";"918";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"35-44";"miehet";"527";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"45-54";"miehet";"413";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"yli 54";"miehet";"301";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"18-24";"miehet";"671";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"25-34";"miehet";"671";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"35-44";"miehet";"460";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"45-54";"miehet";"372";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"yli 54";"miehet";"259";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"18-24";"miehet";"797";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"25-34";"miehet";"797";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"35-44";"miehet";"507";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"45-54";"miehet";"357";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"yli 54";"miehet";"329";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"18-24";"naiset";"1159";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"25-34";"naiset";"1159";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"35-44";"naiset";"901";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"45-54";"naiset";"797";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"16";"Koko Suomi";"yli 54";"naiset";"557";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"18-24";"naiset";"2905";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"25-34";"naiset";"2905";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"35-44";"naiset";"1952";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"45-54";"naiset";"1467";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"16";"Koko Suomi";"yli 54";"naiset";"1158";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"18-24";"naiset";"797";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"25-34";"naiset";"797";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"35-44";"naiset";"555";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"45-54";"naiset";"405";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"16";"Koko Suomi";"yli 54";"naiset";"273";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"18-24";"naiset";"567";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"25-34";"naiset";"567";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"35-44";"naiset";"468";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"45-54";"naiset";"344";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"16";"Koko Suomi";"yli 54";"naiset";"261";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"18-24";"naiset";"676";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"25-34";"naiset";"676";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"35-44";"naiset";"551";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"45-54";"naiset";"363";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"16";"Koko Suomi";"yli 54";"naiset";"271";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"18-24";"kaikki";"1753";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"25-34";"kaikki";"1753";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"35-44";"kaikki";"1178";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"45-54";"kaikki";"1000";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"yli 54";"kaikki";"661";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"17";"Koko Suomi";"18-24";"kaikki";"4429";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"17";"Koko Suomi";"25-34";"kaikki";"4429";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"17";"Koko Suomi";"35-44";"kaikki";"2595";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"17";"Koko Suomi";"45-54";"kaikki";"1926";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"17";"Koko Suomi";"yli 54";"kaikki";"1341";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"17";"Koko Suomi";"18-24";"kaikki";"1526";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"17";"Koko Suomi";"25-34";"kaikki";"1526";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"17";"Koko Suomi";"35-44";"kaikki";"918";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"17";"Koko Suomi";"45-54";"kaikki";"665";"2023/12/19 12:10:43"
"Työttömyysturva";"2021";"viikko";"17";"Koko Suomi";"yli 54";"kaikki";"521";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"17";"Koko Suomi";"18-24";"kaikki";"1477";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"17";"Koko Suomi";"25-34";"kaikki";"1477";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"17";"Koko Suomi";"35-44";"kaikki";"959";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"17";"Koko Suomi";"45-54";"kaikki";"746";"2023/12/19 12:10:43"
"Työttömyysturva";"2022";"viikko";"17";"Koko Suomi";"yli 54";"kaikki";"602";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"17";"Koko Suomi";"18-24";"kaikki";"1510";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"17";"Koko Suomi";"25-34";"kaikki";"1510";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"17";"Koko Suomi";"35-44";"kaikki";"1088";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"17";"Koko Suomi";"45-54";"kaikki";"757";"2023/12/19 12:10:43"
"Työttömyysturva";"2023";"viikko";"17";"Koko Suomi";"yli 54";"kaikki";"527";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"18-24";"miehet";"938";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"25-34";"miehet";"938";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"35-44";"miehet";"604";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"45-54";"miehet";"487";"2023/12/19 12:10:43"
"Työttömyysturva";"2019";"viikko";"17";"Koko Suomi";"yli 54";"miehet";"297";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"17";"Koko Suomi";"18-24";"miehet";"2193";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"17";"Koko Suomi";"25-34";"miehet";"2193";"2023/12/19 12:10:43"
"Työttömyysturva";"2020";"viikko";"17";"Koko Suomi";"35-44";"miehet";"1289";"2023/12/19 12:10:43"
