"toimenpideluokka";"alue";"korvatut_testit_lkm";"viikko";"vuosi";"aikatyyppi";"updated";"paiva"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"3";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Etelä-Savo";"1";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Kanta-Häme";"6";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Keski-Suomi";"7";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Lappi";"11";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Pirkanmaa";"20";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Pohjanmaa";"1";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Pohjois-Karjala";"1";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"14";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Pohjois-Savo";"10";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Päijät-Häme";"3";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Satakunta";"8";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Uusimaa";"54";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Varsinais-Suomi";"38";"1";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-04"
"Antigeenitutkimus";"Etelä-Karjala";"4";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"10";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Etelä-Savo";"1";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Kanta-Häme";"13";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Keski-Suomi";"17";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Lappi";"4";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Pirkanmaa";"95";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Pohjanmaa";"2";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"20";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Pohjois-Savo";"5";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Päijät-Häme";"8";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Satakunta";"5";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Uusimaa";"212";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Varsinais-Suomi";"68";"1";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-03"
"Antigeenitutkimus";"Etelä-Karjala";"3";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Kanta-Häme";"1";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Keski-Suomi";"2";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Lappi";"2";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Pirkanmaa";"9";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"91";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Päijät-Häme";"1";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Uusimaa";"58";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Varsinais-Suomi";"26";"1";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-02"
"Antigeenitutkimus";"Kainuu";"1";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Kanta-Häme";"6";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Keski-Suomi";"20";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Kymenlaakso";"2";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Lappi";"4";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Pirkanmaa";"13";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Pohjois-Karjala";"2";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"7";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Pohjois-Savo";"4";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Päijät-Häme";"9";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Satakunta";"2";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Uusimaa";"82";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Varsinais-Suomi";"69";"2";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-11"
"Antigeenitutkimus";"Etelä-Karjala";"3";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"8";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Etelä-Savo";"3";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Kainuu";"2";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Kanta-Häme";"8";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Keski-Pohjanmaa";"2";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Keski-Suomi";"20";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Kymenlaakso";"7";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Lappi";"4";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Pirkanmaa";"32";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Pohjanmaa";"7";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Pohjois-Karjala";"2";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"33";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Pohjois-Savo";"8";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Päijät-Häme";"13";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Satakunta";"12";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Uusimaa";"586";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Varsinais-Suomi";"217";"2";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-10"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"2";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Kanta-Häme";"7";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Keski-Suomi";"3";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Lappi";"5";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Pirkanmaa";"56";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Pohjois-Karjala";"1";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"8";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Pohjois-Savo";"5";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Päijät-Häme";"2";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Satakunta";"2";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Uusimaa";"185";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Varsinais-Suomi";"57";"2";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-09"
"Antigeenitutkimus";"Etelä-Karjala";"2";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"4";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Etelä-Savo";"1";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Kanta-Häme";"3";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Keski-Suomi";"8";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Kymenlaakso";"3";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Lappi";"4";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Pirkanmaa";"16";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Pohjanmaa";"1";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Pohjois-Karjala";"1";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"14";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Pohjois-Savo";"8";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Päijät-Häme";"2";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Satakunta";"2";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Uusimaa";"60";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Varsinais-Suomi";"23";"3";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-18"
"Antigeenitutkimus";"Etelä-Karjala";"5";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"2";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Etelä-Savo";"3";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Kainuu";"1";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Kanta-Häme";"7";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Keski-Pohjanmaa";"1";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Keski-Suomi";"11";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Kymenlaakso";"2";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Lappi";"3";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Pirkanmaa";"42";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Pohjanmaa";"4";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Pohjois-Karjala";"5";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"36";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Pohjois-Savo";"15";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Päijät-Häme";"4";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Satakunta";"16";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Uusimaa";"318";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Varsinais-Suomi";"144";"3";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-17"
"Antigeenitutkimus";"Etelä-Karjala";"1";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"32";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Keski-Suomi";"3";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Kymenlaakso";"1";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Lappi";"3";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Pirkanmaa";"3";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Pohjanmaa";"2";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"7";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Pohjois-Savo";"1";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Päijät-Häme";"3";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Satakunta";"1";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Uusimaa";"96";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Varsinais-Suomi";"32";"3";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-16"
"Antigeenitutkimus";"Etelä-Karjala";"2";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Kanta-Häme";"3";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Keski-Suomi";"6";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Lappi";"2";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Pirkanmaa";"5";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Pohjanmaa";"2";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"26";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Pohjois-Savo";"8";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Päijät-Häme";"6";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Satakunta";"1";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Uusimaa";"292";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Varsinais-Suomi";"32";"4";"2021";"viikko";"2023/12/19 12:11:28";"2021-01-25"
"Antigeenitutkimus";"Etelä-Karjala";"2";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Etelä-Savo";"3";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Kainuu";"1";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Kanta-Häme";"9";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Keski-Suomi";"5";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Kymenlaakso";"1";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Lappi";"2";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Pirkanmaa";"14";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"25";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Pohjois-Savo";"7";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Päijät-Häme";"10";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Satakunta";"10";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Uusimaa";"578";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Varsinais-Suomi";"60";"4";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-24"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"11";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Etelä-Savo";"1";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Kanta-Häme";"2";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Keski-Pohjanmaa";"1";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Keski-Suomi";"2";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Kymenlaakso";"1";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Lappi";"8";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Pirkanmaa";"12";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Pohjanmaa";"1";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Pohjois-Karjala";"1";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"21";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Pohjois-Savo";"5";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Päijät-Häme";"1";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Uusimaa";"607";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Varsinais-Suomi";"12";"4";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-23"
"Antigeenitutkimus";"Etelä-Karjala";"1";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"3";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Kainuu";"1";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Kanta-Häme";"6";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Keski-Pohjanmaa";"1";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Keski-Suomi";"11";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Kymenlaakso";"2";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Lappi";"7";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Pirkanmaa";"28";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Pohjanmaa";"2";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Pohjois-Karjala";"1";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"11";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Pohjois-Savo";"7";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Päijät-Häme";"7";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Satakunta";"5";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Uusimaa";"83";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Varsinais-Suomi";"57";"5";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-01"
"Antigeenitutkimus";"Etelä-Karjala";"3";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"15";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Etelä-Savo";"2";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Kainuu";"4";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Kanta-Häme";"17";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Keski-Pohjanmaa";"2";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Keski-Suomi";"17";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Kymenlaakso";"5";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Lappi";"3";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Pirkanmaa";"304";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Pohjanmaa";"7";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Pohjois-Karjala";"2";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"38";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Pohjois-Savo";"13";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Päijät-Häme";"22";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Satakunta";"23";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Uusimaa";"468";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Varsinais-Suomi";"230";"5";"2022";"viikko";"2023/12/19 12:11:28";"2022-01-31"
"Antigeenitutkimus";"Kainuu";"1";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Kanta-Häme";"1";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Keski-Suomi";"2";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Kymenlaakso";"1";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Lappi";"1";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Pirkanmaa";"8";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Pohjois-Karjala";"1";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"4";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Pohjois-Savo";"1";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Satakunta";"1";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Uusimaa";"43";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Varsinais-Suomi";"19";"5";"2023";"viikko";"2023/12/19 12:11:28";"2023-01-30"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"1";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Kanta-Häme";"1";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Keski-Suomi";"3";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Kymenlaakso";"1";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Pirkanmaa";"8";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Pohjanmaa";"2";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Pohjois-Karjala";"1";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Pohjois-Pohjanmaa";"19";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Pohjois-Savo";"9";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Päijät-Häme";"3";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Satakunta";"2";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Uusimaa";"60";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Varsinais-Suomi";"45";"6";"2021";"viikko";"2023/12/19 12:11:28";"2021-02-08"
"Antigeenitutkimus";"Etelä-Karjala";"2";"6";"2022";"viikko";"2023/12/19 12:11:28";"2022-02-07"
"Antigeenitutkimus";"Etelä-Pohjanmaa";"27";"6";"2022";"viikko";"2023/12/19 12:11:28";"2022-02-07"
