vuosi,viikko,matkojen_maara,matkojen_maara_kertyma,alue,aikatyyppi,pituus_keskiarvo,pituus_viikkosumma,pituus_viikkosumma_kertyma,asiakkaiden_maara,mk_valinen_osuus,paiva,updated
2019,36,3957,121769,Satakunta,viikko,34.34217841799343,135892,4033463.2800000003,1448,9.7,2019-09-09,2023-10-30T08:13:05Z
2019,36,15532,462275,Uusimaa,viikko,22.378576487252126,347584.05,10471934.94,5678,2.7,2019-09-09,2023-10-30T08:13:05Z
2019,36,8600,250417,Varsinais-Suomi,viikko,21.74895581395349,187041.02,5646961.6,3025,1,2019-09-09,2023-10-30T08:13:05Z
2019,35,80037,2443414,Koko Suomi,viikko,35.93416707272886,2876062.93,88020670.72,30105,6,2019-09-02,2023-10-30T08:13:05Z
2019,35,2497,76703,Etelä-Karjala,viikko,35.159607529034844,87793.54,2440333.06,961,6.3,2019-09-02,2023-10-30T08:13:05Z
2019,35,3740,124453,Etelä-Pohjanmaa,viikko,47.70587967914439,178419.99,6189752.97,1453,9.1,2019-09-02,2023-10-30T08:13:05Z
2019,35,3457,99626,Etelä-Savo,viikko,48.04286954006364,166084.2,4632478.44,1282,18.6,2019-09-02,2023-10-30T08:13:05Z
2019,35,1848,59081,Kainuu,viikko,58.432148268398265,107982.61,3528754.7800000003,715,13.5,2019-09-02,2023-10-30T08:13:05Z
2019,35,2786,87811,Kanta-Häme,viikko,32.16086145010768,89600.16,2859926.12,1030,20.4,2019-09-02,2023-10-30T08:13:05Z
2019,35,871,28209,Keski-Pohjanmaa,viikko,51.55800229621125,44907.02,1422277.54,348,14.7,2019-09-02,2023-10-30T08:13:05Z
2019,35,4725,137569,Keski-Suomi,viikko,39.83055026455026,188199.35,5399532.64,1783,6,2019-09-02,2023-10-30T08:13:05Z
2019,35,2926,91111,Kymenlaakso,viikko,32.94245386192755,96389.62,2964020.9499999997,1219,11.8,2019-09-02,2023-10-30T08:13:05Z
2019,35,3227,104422,Lappi,viikko,73.82500774713355,238233.3,7181075.86,1209,8.8,2019-09-02,2023-10-30T08:13:05Z
2019,35,8098,257315,Pirkanmaa,viikko,25.631641145961964,207565.03,6946554.97,2960,2.3,2019-09-02,2023-10-30T08:13:05Z
2019,35,1968,58131,Pohjanmaa,viikko,47.26755081300813,93022.54,2873642.54,785,11.5,2019-09-02,2023-10-30T08:13:05Z
2019,35,2613,80697,Pohjois-Karjala,viikko,49.07300420972063,128227.76,4012981.09,1074,3.9,2019-09-02,2023-10-30T08:13:05Z
2019,35,6800,219653,Pohjois-Pohjanmaa,viikko,47.55569264705883,323378.71,10350358.43,2481,3.4,2019-09-02,2023-10-30T08:13:05Z
2019,35,4502,138117,Pohjois-Savo,viikko,41.018360728565085,184664.66,5630922.78,1800,1.6,2019-09-02,2023-10-30T08:13:05Z
2019,35,2558,70305,Päijät-Häme,viikko,29.315715402658327,74989.6,1994987.42,944,6.5,2019-09-02,2023-10-30T08:13:05Z
