SHP;DATE;DAY_CASES;TOTAL_CASES;lab;updated;WEEK;LABEL;GROUP;Y
NA;2020-12-30;1159;3734;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2020-12-31;1514;5248;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-01;163;5411;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-02;97;5508;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-03;29;5537;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-04;2727;8264;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-05;3717;11981;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-06;48;12029;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-07;4365;16394;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-08;4117;20511;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-09;225;20736;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-10;46;20782;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-11;4234;25016;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-12;8452;33468;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-13;8397;41865;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-14;10148;52013;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-15;7620;59633;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-16;673;60306;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-17;266;60572;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-18;7078;67650;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-19;11441;79091;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-20;13314;92405;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-21;13966;106371;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-22;9493;115864;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-23;719;116583;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-24;327;116910;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-25;6969;123879;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-26;12287;136166;Koronarokotteen ensimmäinen annos;2021-03-26;4;"Toimenpidesuositusten täydennys 
virusmuunnoksen vuoksi";9;4
NA;2021-01-27;9481;145647;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-28;13704;159351;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-29;10204;169555;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-30;721;170276;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-01-31;389;170665;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-01;6678;177343;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-02;11669;189012;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-03;12206;201218;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-04;13297;214515;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-05;10141;224656;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-06;703;225359;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-07;455;225814;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-08;6092;231906;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-09;9954;241860;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-10;11053;252913;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-11;14892;267805;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-12;11334;279139;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-13;1428;280567;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-14;396;280963;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-15;9118;290081;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-16;15970;306051;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-17;17558;323609;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-18;20508;344117;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-19;15800;359917;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-20;3985;363902;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-21;128;364030;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-22;10566;374596;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-23;18991;393587;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-24;22923;416510;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-25;26337;442847;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-26;17694;460541;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-27;5004;465545;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-02-28;240;465785;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-01;12741;478526;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-02;22144;500670;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-03;23569;524239;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-04;27715;551954;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-05;19297;571251;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-06;5129;576380;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-07;529;576909;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-08;14161;591070;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-09;23692;614762;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-10;27119;641881;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-11;30282;672163;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-12;19935;692098;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-13;5503;697601;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-14;868;698469;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-15;15920;714389;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-16;24244;738633;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-17;28669;767302;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-18;30159;797461;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-19;20917;818378;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-20;3974;822352;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-21;907;823259;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-22;10598;833857;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-23;17795;851652;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2021-03-24;19891;871543;Koronarokotteen ensimmäinen annos;2021-03-26;NA;NA;NA;NA
NA;2020-01-28;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-01-29;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-01-30;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-01-31;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-01;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-02;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-03;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-04;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-05;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-06;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-07;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-08;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-09;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-10;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-11;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-12;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-13;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-14;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-15;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-16;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-17;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-18;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-19;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-20;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-21;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-22;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-23;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-24;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-25;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-26;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-27;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-28;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-02-29;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-01;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-02;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-03;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-04;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-05;0;0;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-06;1;1;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-07;0;1;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-08;0;1;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-09;0;1;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-10;0;1;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-11;0;1;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-12;0;1;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-13;1;2;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-14;2;4;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-15;0;4;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-16;1;5;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;12;Valmiuslaki voimaan;1;12
NA;2020-03-17;2;7;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-18;0;7;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-19;1;8;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;12;Maahantulorajoitukset Suomen ulkorajoille;2;12
NA;2020-03-20;1;9;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-21;2;11;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-22;1;12;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-23;4;16;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-24;1;17;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-25;5;22;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-26;4;26;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-27;2;28;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-28;4;32;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;13;Uudenmaan sulku alkaa;3;13
NA;2020-03-29;10;42;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-30;10;52;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-03-31;7;59;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-01;4;63;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-02;7;70;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-03;10;80;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-04;7;87;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-05;4;91;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-06;10;101;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-07;18;119;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-08;8;127;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;15;"Laki yrittäjien työttömyysturvaoikeuden 
väliaikaisesta järjestämisestä voimaan";4;15
NA;2020-04-09;11;138;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-10;3;141;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-11;3;144;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-12;11;155;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-13;14;169;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-14;10;179;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-15;14;193;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;16;Uudenmaan sulku päättyy;3;16
NA;2020-04-16;12;205;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-17;10;215;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-18;0;215;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-19;6;221;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-20;19;240;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-21;4;244;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-22;8;252;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-23;0;252;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-24;3;255;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-25;6;261;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-26;5;266;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-27;1;267;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-28;2;269;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-29;1;270;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-04-30;4;274;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-01;2;276;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;18;"Laki koronavirusepidemian vuoksi palkatta 
työstä poissa olevalle maksettavasta 
väliaikaisesta tuesta voimaan";5;18
NA;2020-05-02;4;280;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-03;3;283;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-04;8;291;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-05;4;295;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-06;3;298;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-07;8;306;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-08;1;307;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-09;3;310;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-10;0;310;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-11;1;311;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-12;2;313;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-13;2;315;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-14;0;315;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;20;Perusopetuksessa palattiin lähiopetukseen;6;20
NA;2020-05-15;1;316;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-16;2;318;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-17;0;318;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-18;2;320;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-19;0;320;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-20;1;321;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-21;0;321;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-22;1;322;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-23;0;322;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-24;1;323;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-25;1;324;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-26;0;324;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-27;0;324;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-28;0;324;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-29;1;325;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-30;0;325;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-05-31;0;325;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-01;0;325;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;23;Monia rajoituksia purettiin;7;23
NA;2020-06-02;0;325;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-03;0;325;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-04;0;325;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-05;0;325;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-06;1;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-07;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-08;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-09;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-10;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-11;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-12;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-13;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-14;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-15;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;25;Maahantulorajoitusten avaaminen aloitettiin;2;25
NA;2020-06-16;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;25;Valmiuslain mukaiset poikkeusolot päättyivät;1;25
NA;2020-06-17;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-18;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-19;0;326;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-20;1;327;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-21;1;328;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-22;0;328;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-23;0;328;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-24;1;329;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-25;0;329;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-26;0;329;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-27;0;329;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-28;0;329;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-29;1;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-06-30;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-01;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-02;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-03;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-04;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-05;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-06;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-07;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-08;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-09;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-10;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-11;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-12;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
NA;2020-07-13;0;330;COVID-19 -kuolemantapausten lukumäärä;2021-03-26;NA;NA;NA;NA
